314,116,10,9
315,115,10,10
315,114,11,10
315,113,10,10
316,114,9,9
315,114,12,10
316,112,11,12
316,114,10,9
317,113,9,9
317,112,10,10
317,112,10,10
318,111,9,10
318,110,10,11
318,111,10,10
318,111,11,9
317,110,12,12
319,110,10,10
319,109,11,11
319,109,10,10
320,109,10,10
320,108,10,12
320,108,9,11
321,107,9,11
321,108,10,10
320,107,11,11
321,107,10,10
322,106,9,12
323,107,9,10
322,106,10,10
322,106,11,11
322,105,11,12
323,105,10,11
323,105,11,12
323,103,12,14
324,105,9,9
324,105,9,9
324,103,11,11
324,103,10,11
324,103,11,11
325,102,10,10
326,102,9,11
325,101,11,12
325,101,11,10
327,101,9,9
327,101,9,10
327,101,10,9
327,100,9,10
328,100,9,10
328,99,10,11
328,99,10,10
328,99,10,10
328,99,12,10
329,99,10,9
328,99,12,10
330,99,10,9
330,98,11,9
330,98,9,9
331,96,9,12
330,97,12,10
331,96,11,11
331,96,11,11
332,96,10,9
332,96,10,9
333,95,9,10
332,95,11,10
333,95,9,9
333,94,10,11
332,94,12,11
335,94,9,10
334,92,11,12
335,94,9,8
336,94,9,7
335,92,10,10
335,93,11,9
336,92,9,9
336,92,11,10
337,92,10,9
337,91,10,10
337,91,12,11
338,91,10,9
338,91,10,9
339,91,9,8
337,90,13,11
339,90,10,9
339,89,11,10
339,90,11,8
339,89,12,9
341,88,9,9
341,89,10,8
342,88,9,10
342,88,9,9
342,88,10,9
342,88,11,9
343,87,10,9
342,87,11,10
343,86,10,11
343,87,11,10
344,86,10,10
345,86,9,8
345,85,10,9
346,86,9,8
345,86,11,8
346,86,11,7
346,85,11,9
347,84,10,9
347,84,10,9
348,84,10,8
349,83,9,8
348,84,10,7
348,84,10,9
348,83,11,10
350,83,8,8
350,83,11,8
350,82,11,11
351,83,9,10
351,83,10,8
351,82,11,9
352,81,10,11
352,82,10,8
352,81,11,11
353,81,10,9
353,80,11,10
353,81,12,9
354,81,11,9
354,81,11,8
354,81,12,8
355,81,12,8
356,81,10,7
356,81,10,7
355,80,11,9
